ID,Age,Education,Neuroticism,Extraversion,Openness to experience,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamine,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Meth,Mushrooms,Nicotine,Semeron,Volatile substance abuse,Gender_Female,Gender_Male,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Mixed-Black/Asian,Ethnicity_Mixed-White/Asian,Ethnicity_Mixed-White/Black,Ethnicity_Other,Ethnicity_White
1576,2,8,35,46,38,49,52,1,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1577,2,7,33,41,33,40,45,1,4,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1578,1,5,33,45,42,52,48,4,3,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1579,3,8,26,39,38,40,46,1,3,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1580,3,5,40,37,55,51,47,3,4,4,0,0,2,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1581,2,1,31,41,43,51,46,1,4,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1582,3,6,42,29,29,37,43,1,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1583,2,5,33,39,37,46,51,3,3,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1584,2,6,39,31,46,48,43,2,3,6,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1585,2,5,43,54,47,54,43,4,8,5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1586,1,8,37,47,47,42,46,6,7,6,1,2,3,6,2,6,4,2,3,0,1,3,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1587,2,8,36,39,52,41,46,4,3,5,1,1,3,6,3,6,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1588,2,6,32,45,34,39,45,3,5,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1589,2,1,24,53,42,39,43,3,5,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1590,2,6,19,49,46,45,48,5,6,4,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1591,2,8,44,35,40,52,49,3,7,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1592,3,6,19,45,39,58,49,1,0,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1593,3,8,28,52,43,50,45,6,10,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1594,2,0,36,45,48,43,41,3,4,5,1,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1595,1,8,33,47,43,42,45,2,3,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1596,1,8,30,51,52,43,40,7,8,5,0,1,0,5,3,5,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1597,4,7,35,44,47,46,45,3,1,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1598,2,8,29,42,39,47,43,2,3,5,0,1,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1599,1,5,28,48,33,44,47,2,3,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1600,1,6,25,47,36,45,42,2,3,4,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1601,1,6,29,46,38,42,46,4,5,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1602,1,5,37,44,47,37,52,2,1,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1603,4,5,39,43,53,41,36,5,8,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1604,1,8,35,56,57,49,35,8,9,4,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1605,3,1,32,52,46,48,50,1,3,5,0,2,2,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1606,1,8,33,53,30,37,41,7,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1607,2,6,22,49,49,46,46,2,2,5,0,0,0,6,2,6,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1608,2,5,28,42,46,42,49,3,5,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1609,1,7,33,32,59,37,37,7,8,3,5,5,5,5,3,4,3,3,5,2,0,6,3,2,3,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1610,1,8,34,32,34,49,47,2,0,4,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1611,3,8,38,44,39,48,38,1,0,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1612,1,8,32,37,36,50,48,1,1,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1613,2,8,37,48,39,46,42,3,5,5,1,1,3,6,2,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1614,1,7,15,54,48,33,46,6,9,4,1,2,0,6,1,6,3,0,4,0,0,3,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1615,2,0,25,43,54,50,57,3,6,5,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1616,4,6,42,29,35,48,39,4,5,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1617,1,5,41,40,51,47,40,6,10,5,0,1,0,6,0,6,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1618,3,6,39,41,38,47,46,5,4,5,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1619,1,7,39,38,53,41,35,6,10,5,4,0,5,6,6,4,3,1,2,3,1,2,3,4,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1620,3,6,37,40,43,39,47,3,7,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1621,1,8,49,38,39,41,40,4,4,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1622,2,6,22,39,50,46,49,4,5,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1623,2,8,41,34,37,47,35,4,2,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1624,3,5,37,35,45,38,40,2,3,5,1,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1625,2,7,28,43,46,44,43,3,6,5,1,2,3,6,3,5,2,1,2,0,2,0,1,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1626,2,6,28,42,37,48,47,1,2,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1627,1,6,23,44,36,47,46,1,2,5,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1628,1,5,20,48,37,42,51,1,0,4,1,0,3,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1629,1,5,42,40,46,48,42,1,4,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1630,3,6,37,39,40,45,46,5,4,2,0,0,2,6,1,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1631,2,8,34,43,52,36,34,4,7,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1632,2,6,18,43,45,58,49,2,3,5,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1633,2,6,51,41,43,43,53,7,10,6,0,0,0,6,6,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1634,3,6,32,42,40,41,45,6,7,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1635,0,3,36,30,37,43,42,1,0,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1636,4,4,23,40,34,46,46,2,4,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1637,3,6,36,44,34,36,42,2,2,4,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1638,0,7,53,31,47,33,34,6,9,5,6,0,0,6,5,0,0,0,0,0,0,2,4,0,0,5,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1639,3,1,38,36,41,45,45,2,4,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1640,3,6,35,41,39,42,40,4,2,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1641,2,6,39,44,42,47,43,5,6,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1642,3,6,46,40,45,49,48,4,3,5,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1643,1,5,21,43,36,41,49,1,3,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1644,3,6,36,34,46,46,41,2,3,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1645,1,5,29,39,41,48,44,3,5,3,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1646,3,1,36,47,44,43,41,3,4,5,1,0,1,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1647,2,6,36,33,47,49,46,1,1,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1648,2,6,44,34,42,46,39,4,7,5,0,3,2,6,2,4,0,0,0,0,0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1649,1,5,29,43,45,48,51,3,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1650,1,8,34,38,40,41,51,2,5,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1651,1,8,36,50,54,51,46,7,7,5,0,0,0,5,3,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1652,4,7,21,31,40,33,39,2,8,4,1,1,1,6,2,4,1,2,0,0,0,0,1,0,1,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1653,0,8,38,31,48,40,33,4,2,5,0,0,4,5,6,5,3,0,0,6,0,3,3,0,3,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1654,1,0,28,46,44,54,51,2,6,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1655,4,1,39,38,41,32,45,3,2,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1656,2,8,28,47,33,48,48,2,1,5,1,1,0,6,1,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1657,0,8,52,31,41,39,43,1,7,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1658,1,7,21,41,44,40,48,3,6,3,3,0,3,5,3,5,3,3,0,3,0,0,0,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1659,0,6,34,45,59,46,42,7,9,4,2,0,0,6,3,3,2,0,3,0,6,3,3,0,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1660,3,8,18,44,48,44,45,1,3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1661,2,6,51,41,58,34,31,8,10,3,5,2,3,5,3,6,4,2,3,2,2,2,2,6,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1662,0,4,29,39,44,53,40,2,7,2,2,0,0,6,6,5,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1663,1,6,29,47,46,46,41,6,8,5,2,2,3,6,6,6,4,2,4,0,2,2,0,0,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1664,1,7,26,40,44,46,36,4,7,4,3,2,0,6,3,6,3,0,3,0,2,4,0,0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1665,1,0,36,43,49,48,41,8,9,5,2,2,4,6,2,6,3,2,3,0,2,2,2,0,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1666,1,8,30,43,41,55,48,4,5,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1667,0,7,36,46,56,39,43,8,9,4,3,0,3,6,5,6,0,0,3,0,3,3,3,3,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1668,1,0,37,37,35,43,48,1,1,3,0,0,2,6,2,5,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1669,2,6,42,32,40,37,45,4,7,3,1,1,1,6,1,6,0,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1670,2,8,25,36,41,46,48,6,8,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1671,3,8,42,34,33,36,43,2,3,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1672,4,8,42,37,54,49,33,2,5,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1673,1,8,30,41,42,48,33,3,6,3,0,2,0,6,2,5,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1674,1,6,26,43,52,46,47,2,5,3,3,0,0,6,4,5,0,0,4,0,0,4,3,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1675,3,6,31,41,36,41,55,2,2,5,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1676,2,6,28,47,31,41,38,3,2,5,0,1,4,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1677,1,8,56,24,39,50,37,1,3,3,0,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1678,0,7,49,40,46,48,40,4,5,5,0,0,4,6,6,5,0,0,6,0,0,2,4,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1679,3,6,33,45,34,51,49,2,1,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1680,0,8,37,44,46,28,52,4,7,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1681,0,8,35,48,41,46,45,2,4,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1682,3,7,33,50,40,51,46,2,3,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1683,3,6,31,43,38,38,41,3,8,5,2,2,1,6,3,4,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1684,0,7,37,28,46,46,30,3,5,4,2,0,0,6,3,5,3,0,2,0,3,2,3,0,2,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1685,1,8,41,23,49,48,44,3,10,5,2,3,5,6,3,6,0,0,0,0,0,4,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1686,0,7,49,25,52,43,33,3,7,4,5,0,3,6,5,6,0,0,3,0,0,0,0,5,4,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1687,2,6,26,44,43,47,46,3,5,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1688,1,6,50,22,38,55,40,2,1,6,2,0,5,5,0,5,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1689,1,5,37,46,56,46,40,5,6,6,0,0,0,6,4,5,0,0,0,0,0,3,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1690,2,7,46,29,40,33,42,1,4,6,1,1,2,6,3,4,1,1,1,1,1,1,1,0,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1691,1,7,54,27,47,52,35,4,4,3,0,0,0,6,3,3,0,0,0,0,0,1,0,0,0,6,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1692,1,0,23,45,46,57,40,3,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1693,1,8,43,38,44,46,39,1,5,5,0,1,2,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1694,1,8,31,45,39,52,49,1,2,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1695,3,5,27,38,46,41,39,7,5,6,2,0,2,6,3,5,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1696,2,6,31,44,45,42,37,6,5,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1697,0,7,37,27,43,45,39,2,4,3,0,0,5,5,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1698,4,0,25,40,51,35,49,3,6,6,0,0,1,6,2,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1699,3,8,42,36,51,42,45,5,3,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1700,1,5,21,45,51,42,42,3,6,6,3,0,3,6,3,0,2,0,0,0,0,2,0,4,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1701,0,7,49,33,58,31,27,8,7,4,3,0,4,6,4,6,2,0,2,0,0,2,0,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1702,2,8,54,34,58,48,42,7,10,6,0,0,3,5,6,4,2,0,2,0,2,2,2,0,2,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1703,1,6,30,43,32,45,48,2,3,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1704,0,7,32,35,42,45,33,3,4,6,2,2,2,5,2,6,2,0,2,3,0,3,5,0,2,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1705,0,3,40,41,46,37,35,5,6,5,5,0,3,3,6,4,3,3,3,0,0,5,3,3,4,6,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1706,4,7,42,27,38,38,28,5,6,4,2,1,1,6,6,4,0,0,0,0,3,2,2,2,2,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1707,0,8,27,42,36,39,53,3,6,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1708,0,6,31,45,42,49,41,5,3,5,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1709,2,8,31,46,40,45,49,4,5,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1710,3,8,26,48,40,49,41,3,4,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1711,2,3,28,34,51,37,44,2,5,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1712,1,8,36,51,50,44,41,7,9,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1713,2,5,28,44,40,36,44,2,5,5,2,2,2,6,2,5,2,1,2,1,1,2,1,1,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1714,2,0,17,51,46,47,56,6,5,4,1,0,0,6,4,6,1,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1715,3,1,35,38,34,51,51,1,2,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1716,3,6,48,43,50,38,48,2,5,1,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1717,3,5,34,45,42,38,35,3,4,5,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1718,2,5,40,34,53,48,46,2,5,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1719,3,6,25,42,43,37,43,3,4,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1720,1,8,36,37,46,49,31,2,6,5,0,1,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1721,1,8,40,47,38,57,50,1,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1722,1,3,31,41,28,47,49,5,3,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1723,3,8,35,47,51,49,53,7,8,6,2,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1724,4,6,19,39,36,47,45,3,3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1725,3,6,24,41,42,45,46,1,3,5,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
